^FINANCIAL,11/11/2016,1736.05,1741.46,1715.47,1724.29,16817,-620112
AUB,11/11/2016,47.5,47.5,46.65,47.5,39200,1579495
BDO,11/11/2016,109,110.5,108.8,110.5,3772140,-19443411
BPI,11/11/2016,96.05,96.1,95.05,96.1,2160560,-61981657
CHIB,11/11/2016,37.75,37.9,37.6,37.6,162400,0
EW,11/11/2016,19.42,19.42,18.96,18.96,240000,-985757
MBT,11/11/2016,80.5,80.55,76.8,77.25,6372890,-368726617
PBB,11/11/2016,14.2,14.5,14,14,47200,0
PNB,11/11/2016,57,57,56.35,56.4,46090,-571738
PSB,11/11/2016,95,95,95,95,1380,0
PTC,11/11/2016,149.9,149.9,140.2,140.2,310,0
RCB,11/11/2016,35.65,35.7,35.6,35.7,17900,427300
SECB,11/11/2016,210.2,210.2,207,207.4,1227820,-166145340
UBP,11/11/2016,74.2,74.65,74,74.6,295480,-849954
BKR,11/11/2016,1.35,1.35,1.35,1.35,1000,0
BLFI,11/11/2016,3.81,3.81,3.8,3.8,21000,49400
COL,11/11/2016,16.2,16.3,16.2,16.3,231300,-3385810
FAF,11/11/2016,0.67,0.67,0.67,0.67,1000,0
FFI,11/11/2016,6.63,6.63,6.63,6.63,100,0
I,11/11/2016,1.8,1.8,1.8,1.8,11000,0
MED,11/11/2016,0.82,0.83,0.79,0.8,1045000,0
MFC,11/11/2016,670,670,670,670,200,0
NRCP,11/11/2016,0.9,0.9,0.9,0.9,1000,0
PSE,11/11/2016,260,260,259,260,100,0
SLF,11/11/2016,1560,1608,1520,1579,80,-78670
V,11/11/2016,1.33,1.33,1.33,1.33,90000,0
^INDUSTRIAL,11/11/2016,11377.79,11394.64,11121.36,11168.23,77237,-341976
ACR,11/11/2016,1.4,1.42,1.35,1.38,597000,0
AP,11/11/2016,44.2,44.2,43,43.35,2263800,-79142085
BSC,11/11/2016,0.206,0.206,0.206,0.206,30000,0
EDC,11/11/2016,5.49,5.49,5.3,5.3,15326000,-42105723
FGEN,11/11/2016,24.1,24.1,22.85,22.9,2097300,-24429060
FPH,11/11/2016,67.9,67.9,66,66.9,71240,-2922580
H2O,11/11/2016,3.01,3.2,3.01,3.01,14000,0
MER,11/11/2016,278.4,278.4,275.4,278.4,177540,-16359121
MWC,11/11/2016,32.35,33,31.2,31.4,1001400,-4437300
PCOR,11/11/2016,9.65,9.89,9.51,9.54,1685200,-5373248
PHEN,11/11/2016,2.16,2.16,2.13,2.14,990000,945720
PNX,11/11/2016,5.85,5.88,5.74,5.83,22500,0
SHLPH,11/11/2016,70.75,70.75,69.3,69.5,2508060,89361525
ANI,11/11/2016,3.75,3.8,3.68,3.79,269000,0
BMM,11/11/2016,100,110,100,102,560,0
CAT,11/11/2016,27,27.35,25,27,96200,-1873805
CNPF,11/11/2016,16.5,16.96,16.34,16.38,1349400,10557031
DMPL,11/11/2016,12.26,12.26,12,12.1,47400,44400
DNL,11/11/2016,11.1,11.1,10.8,11,10564300,4551004
EMP,11/11/2016,7.2,7.2,7.05,7.15,592000,-1008744
FOOD,11/11/2016,0.94,0.94,0.9,0.91,403000,0
GSMI,11/11/2016,12.6,12.88,12.6,12.6,21100,0
JFC,11/11/2016,233,238,230.8,231,827730,-107653386
LFM,11/11/2016,80,87.5,79.5,80,5640,0
MAXS,11/11/2016,27,27,26.1,26.8,307500,-3227600
MG,11/11/2016,0.255,0.26,0.245,0.255,540000,0
PF,11/11/2016,227,227,225,225,13650,2385700
PIP,11/11/2016,3.38,3.4,3.35,3.35,13164000,2358860
RFM,11/11/2016,4.42,4.42,4.25,4.3,262000,36240
SFI,11/11/2016,0.145,0.147,0.143,0.143,3450000,0
URC,11/11/2016,174.4,174.4,168,170,3961100,-133619586
VITA,11/11/2016,2.06,2.06,2.02,2.05,1029000,101499
VMC,11/11/2016,4.57,4.57,4.57,4.57,5000,0
ABG,11/11/2016,19.96,21.4,19.88,19.88,24800,0
CA,11/11/2016,94,94,93,93,130,0
CHP,11/11/2016,11.5,11.58,11.28,11.36,7963400,-25551552
DAVIN,11/11/2016,7.11,7.19,7.1,7.12,338600,0
EEI,11/11/2016,6.99,6.99,6.85,6.88,488600,-1012483
HLCM,11/11/2016,17.1,17.1,16.8,16.9,276400,863048
MWIDE,11/11/2016,15.28,15.28,14.4,14.4,2197200,-5991876
PHN,11/11/2016,11.54,11.54,11.54,11.54,1000,0
T,11/11/2016,1.65,1.66,1.6,1.63,208000,0
CIP,11/11/2016,181,181,160,160,60,0
CROWN,11/11/2016,2.11,2.11,2.02,2.08,522000,30600
LMG,11/11/2016,2.09,2.09,2.08,2.08,163000,0
PPC,11/11/2016,3.68,3.69,3.62,3.68,67000,0
CIC,11/11/2016,65,65.35,64,64,184960,590049
IMI,11/11/2016,6,6.08,6,6.06,211100,871200
ION,11/11/2016,1.88,1.89,1.83,1.88,531000,34960
PMPC,11/11/2016,4.76,4.85,4.71,4.71,100000,0
PSPC,11/11/2016,1.44,1.49,1.43,1.45,36000,0
TECH,11/11/2016,23.55,23.55,23,23.4,227300,0
^HOLDING,11/11/2016,7268.09,7284.39,7057.28,7057.28,99434,-1223062
ABA,11/11/2016,0.38,0.38,0.37,0.38,170000,0
AC,11/11/2016,786,787,750,750,918800,-320236555
AEV,11/11/2016,74.65,75.85,72.1,72.55,3019910,-191290003
AGI,11/11/2016,13.5,13.6,12.82,12.84,8147200,-36521816
ANS,11/11/2016,6.1,6.1,6,6,24100,0
APO,11/11/2016,1.23,1.26,1.18,1.18,64000,0
ATN,11/11/2016,0.31,0.32,0.31,0.32,680000,0
BH,11/11/2016,1002,1002,1002,1002,5,0
COSCO,11/11/2016,8.85,8.85,8.53,8.56,1941700,666967
DMC,11/11/2016,12.56,12.8,12.1,12.1,11277100,-3964948
FDC,11/11/2016,8.15,8.15,8.05,8.1,1254000,10066300
FJP,11/11/2016,5.8,5.8,5.8,5.8,7400,0
GTCAP,11/11/2016,1327,1327,1251,1263,399450,-369515765
JGS,11/11/2016,70.85,71,69.2,69.3,3451660,-100287865
LIHC,11/11/2016,1.18,1.2,1.14,1.15,6274000,-691949
LPZ,11/11/2016,7.65,7.7,7.49,7.7,504200,-1266906
LTG,11/11/2016,14.6,14.6,14.4,14.52,1300500,1438706
MJIC,11/11/2016,3.08,3.08,3.08,3.08,5000,0
MPI,11/11/2016,7.04,7.04,6.83,6.83,38235200,-57158548
PA,11/11/2016,0.039,0.04,0.039,0.039,18700000,0
POPI,11/11/2016,1.92,1.92,1.9,1.9,1195000,-1064000
SGI,11/11/2016,1.18,1.19,1.18,1.19,24000,0
SM,11/11/2016,670,670,651,655,500580,-149788435
SMC,11/11/2016,80.3,81,79.5,80.3,290880,-3447946
SOC,11/11/2016,0.9,0.9,0.9,0.9,50000,0
TFHI,11/11/2016,233,235.8,232.4,235.8,13130,0
UNI,11/11/2016,0.3,0.3,0.29,0.29,310000,0
ZHI,11/11/2016,0.26,0.27,0.26,0.27,440000,0
^PROPERTY,11/11/2016,3144.08,3144.08,3051.58,3063.06,261933,-264823
ALCO,11/11/2016,0.295,0.3,0.29,0.29,1350000,0
ALHI,11/11/2016,6.7,6.7,6.5,6.5,9500,0
ALI,11/11/2016,34,34,32.6,32.8,25718200,-306258065
ARA,11/11/2016,2.29,2.29,2.21,2.21,353000,0
BEL,11/11/2016,3.1,3.15,3.08,3.08,2045000,-3240560
BRN,11/11/2016,1.23,1.29,1.17,1.18,13357000,34760
CDC,11/11/2016,1.15,1.15,1.13,1.13,84000,1140
CEI,11/11/2016,0.148,0.15,0.146,0.146,2950000,0
CHI,11/11/2016,5.05,5.05,5.05,5.05,57800,0
CPG,11/11/2016,0.63,0.63,0.58,0.6,72771000,-12934240
CYBR,11/11/2016,0.56,0.57,0.55,0.56,4502000,0
DD,11/11/2016,54,54.5,52.6,53.7,253150,-1130410
ELI,11/11/2016,0.75,0.75,0.74,0.74,398000,0
FLI,11/11/2016,1.81,1.82,1.75,1.75,13706000,-10263990
GERI,11/11/2016,0.96,0.97,0.95,0.96,4091000,-1283520
HOUSE,11/11/2016,7.3,7.43,7.2,7.36,145600,592663
IRC,11/11/2016,1.01,1.01,0.98,1,557000,980
KEP,11/11/2016,4.01,4.2,4.01,4.2,300,0
MEG,11/11/2016,3.98,3.99,3.78,3.78,70022000,39045870
MRC,11/11/2016,0.151,0.153,0.144,0.144,20160000,0
PHES,11/11/2016,0.28,0.28,0.28,0.28,10000,0
PRMX,11/11/2016,3.21,3.28,3.05,3.1,379000,0
RLC,11/11/2016,28.6,28.6,27,27,3670700,-58040090
RLT,11/11/2016,0.43,0.435,0.43,0.435,20000,0
ROCK,11/11/2016,1.55,1.6,1.5,1.5,2035000,959240
SHNG,11/11/2016,3.24,3.25,3.24,3.25,44000,0
SLI,11/11/2016,0.99,1,0.98,0.99,1129000,0
SMPH,11/11/2016,26.25,26.3,25.55,26,18893800,94717785
SUN,11/11/2016,0.94,0.94,0.9,0.92,445000,-2790
TFC,11/11/2016,32.3,32.3,32.3,32.3,100,0
VLL,11/11/2016,5.25,5.25,5.06,5.1,2723200,-7022228
^SERVICE,11/11/2016,1382.51,1382.51,1342.55,1349.4,197956,15488
ABS,11/11/2016,46.4,46.7,45.7,46,79900,0
GMA7,11/11/2016,6.2,6.25,6.17,6.19,37200,0
MBC,11/11/2016,21.05,21.05,21,21,1400,0
GLO,11/11/2016,1552,1557,1482,1490,125860,-129589670
TEL,11/11/2016,1460,1462,1400,1406,226115,227130
APL,11/11/2016,0.053,0.054,0.05,0.051,57830000,-1000
DFNN,11/11/2016,6.95,6.96,6.6,6.9,180000,0
IMP,11/11/2016,14.9,16,14.9,15,10300,0
IMPB,11/11/2016,130,130,130,130,10,0
IS,11/11/2016,0.204,0.204,0.197,0.199,10700000,129640
ISM,11/11/2016,1.4,1.4,1.33,1.34,525000,0
JAS,11/11/2016,3.3,3.3,3.3,3.3,15000,0
NOW,11/11/2016,2.69,2.69,2.57,2.57,1202000,95980
WEB,11/11/2016,8.5,8.5,8.34,8.43,118100,192080
2GO,11/11/2016,7.8,7.8,7.68,7.76,20200,0
CEB,11/11/2016,104,106,103.8,104.7,693930,26765352
ICT,11/11/2016,75.95,75.95,73.8,74,4836850,80170296
LSC,11/11/2016,1.02,1.02,1.01,1.01,9000,0
MAC,11/11/2016,2.2,2.2,2.15,2.15,21000,0
PAL,11/11/2016,5.2,5.2,5.2,5.2,19800,0
TUGS,11/11/2016,2.16,2.16,2.09,2.12,2858000,-13600
